artifact_id;lien_ok;text_for_matching
31-آثارنا المنهوبة_31_p039_a2395d3d;https://www.pba-auctions.com/lot/20619/4389740;39 38 ( / ). : 28.2 8.2 PERRE BERGE & Associes An altar. The cube-shaped altar is flattered from the top of the head of a bull, which is clearly salty, and is carved on the edge, reading (HBL/ML/SL/CTFR). Marble. 5th and 4th centuries before the Miles. Rise: 28.2 cm, width: 8.2 cm PERRE BERGE & Associes
0-آثارنا المنهوبة_19_p001_294d6b2d;https://www.orientalartauctions.com/object/artisla09832; . 50 × 63 × 11.5 Oriental Art AUCTIONS LOT – ART 16 50 × 63 × 11.5 Oriental Art AUCTIONS LOT – ART 16 Grabin table (sacred)
0-آثارنا المنهوبة_19_p002_ccd82731;https://www.bada.org/object/south arabian inscription; . 20.5 × 13 BADA arabian inscription arabian inscription A pavilion. An engraving of the marble, with four lines written on it, with an engraving of the angles, part of the engraving missing. A marble stone. Around the first century AD. 20.5 x 13 cm BADA
0-آثارنا المنهوبة_19_p004_5e2dc892;https://www.e-south-arrivals/ancient-tiquities.com/newalter-alabaster-and-bronze-arabian; . 5 – 3 36.8 Tiquities-e 36.8 Tiquities-e A mural. A mural given in the form of fake doors, with eight heads of an oak, with imaginary windows on its edges, and in the middle, a clear-cut human statue of the bronze stands on a small stone base of the same stone plate. He stretches his hands forward, one of the hands is broken and missing and wraps on his lower half an apron. Marmer, bronze.
0-آثارنا المنهوبة_19_p005_bc5c1fc3;https://www.christies.com/lot/lot-1949521; . 157/8 in. (40.3 cm) wide CHRISTIE'S A mural. A mural that embodies two winged sheep, mediated by a prominent tree, is marked by a bar of semi-oval decorative forms. Marble. Around the first century B.C., the first century C.C. 157/8 in. (40.3 cm) wide CHRISTIE'S Excellent.
0-آثارنا المنهوبة_19_p006_55714451;https://www.e-tiquities.com/new-arrivals/south-arabian-votive-plaque-with-inscriptions; 10 . 150 35.6 (14.02 ) Tiquities-e LOT – ART 10 A inscription. A bar of bronze has to be written in a 10-line bulb line, surrounded by a prominent frame, some of which covers a layer of green bronze echoes. Bronze. About 150 miles. Altitude 35.6 cm (14.02 inches) Tiquities-e
0-آثارنا المنهوبة_19_p007_67eaeef1;https://www.freemansauction.com/auctions/the-hunter-jeff-1626/lot/19-art-and-tribal-antiquities-collection; . 3 – 1 8.8 FREEMAN'S / HINDMAN 3 – 1 8.8 FREEMAN'S / HINDMAN The statue of a woman. The statue of a woman from the marble, sitting position, hands reaching forward, face-marking with blind eyes, a prominent nose and a body mouth with an empty horizontal line, and two pierced distinct ears, with hair hanging from their backs.
0-آثارنا المنهوبة_19_p008_3f1052df;https://www.lyonandturnbull.com/auctions/antiques/354/lot/548; . : 16 : 7 LYON & TURNBULL 2 : 16 : 7 LYON & TURNBULL 2 Human head. The head of humans from the marble, with two clear faces, the big head with two blinded eyes, with two eyebrows with two dark, curvature, and a straight nose, with two distinct horizontal lips, a wide chin, and a drip from the back of the ears of the hair.
0-آثارنا المنهوبة_19_p009_7128eb36;https://www.lyonandturnbull.com/auctions/form/time-through-735/lot/31; . 20.9 LYON & TURNBULL 20.9 LYON & TURNBULL A man's head. The head of a man of the marble, with a long neck and a clear face, the eyes of two prominent lizards, mediated by the pits of the pupils, are high by eyebrows with two curved lines, the nose is high and sharp, the mouth is small and has two distinct horizontal lips with a small mustache and a broad chin.
0-آثارنا المنهوبة_19_p010_da2683d3;https://www.lyonandturnbull.com/auctions/form735/lot/38;0 . 3 1 27 LYON & TURNBULL A mural. A rectangular mural of the marble, from which a carving of the head of an ox with clear glimpses emerges, the horns are based upwards and the eyes are bald, the eyes are surrounded by deep curved lines, and the front is mediated by the dust of the triangle of the shape. Marble. Around the 3rd century before the 1st century. 27 cm high.
0-آثارنا المنهوبة_19_p011_4163a650;https://www.lyonandturnbull.com/auctions/belle-poque-567/lot/321;1 ( / ). 2 – 1 30 LYON & TURNBULL A statue. A statue of a man who is clearly standing, the mumbo jumbo stretches his hands to the ground, standing on a square base with an unwitting pavilion line (ATS/MM). Marble. Around the 2nd century, 1 millimeters. 30 centimeters high. LYON & TURNBULL Good.
0-آثارنا المنهوبة_19_p013_9c466c62;https://www.antiquities.co.uk/shop/ancient/pendant-bull-gold-arabian-jewellery/pendants/south;3 . – 9,20 3,3 3 ANCIENT & ORIENTAL LOT - ART Antiquities and Oriental 10 16. A bull-shaped necklace. An ox-shaped pendant with clear features has a perforated hole in the middle as it shows the rope rolls on the neck and has a prominent decorative element on the front in a noble way. Gold. Around the first century BC, the first century CD. Weight 9.20 grams, height 3.3 cm, height 3 cm ANCIENT & ORIENTAL
0-آثارنا المنهوبة_19_p014_2fe35087;https://www.antiquities.co.uk/shop/ancient-figurines/camel-alabaster-arabian-south-statues/camels/rare;4 . 3 – 1 5 12 ANCIENT & ORIENTAL LOT – ART 16 LOT – ART 16 A camel statue. A statue of a camel of a clearly salted marble, with a prominent sleeve and an unclear head of salt standing on a rectangular base. Marble. Around the 3rd century, the first one before the miles.
0-آثارنا المنهوبة_19_p020_651730f0;https://artandantiquities.co.uk/a1gallery3.asp?roomID=12552&pictureID=114648&next=previous;0 120 ArtandAntiquities A human mud doll. A human mud doll, small with a clear head and an unclear body. Mud. Prehistorics. 120 millimeters high. ArtandAntiquities Very good.
0-آثارنا المنهوبة_19_p023_faae9bc7;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/171-BRONZE-ARABIAN-SOUTH-OF-PAIR-91/lot/87259/AULL?lang=ar;3 . 4 - 5 . 7.5 Bidspirit Animal hooves. A bouncer's pair of clear-cut bulls from the bronze, they have a prominent sculpture of rings in circular form. Bronze. Around the 4th - 5th century B.C.E. 7.5 centimeters high. Bidspirit Good.
0-آثارنا المنهوبة_19_p024_b2b6dbc2;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/171/ALABASTER-ARABIAN-SOUTH-91/lot/87255/AOREPART?lang=ar;4 . 7 – 3 . 26.5 Bidspirit The statue of Lu'l. The front part has clear horns clinging to the back and the eyes are small, and it connects to the head a mass of the stone itself cubed, the back penalty of the statue is missing. Jerry's Stone. Around the 7th century 3 B.C.E. 26.5 cm high Bidspirit Good.
0-آثارنا المنهوبة_19_p025_1f5cf1a6;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/21840/lot/8;5 3 - 2 10.5 Bidspirit A glass of metal. A bronze suffocating glass that covers the fat, a prominent sculpture written in the skeleton line that consists of four lines. Bronze. Around the 3rd - 2nd century. 10.5 centimeters high. Bidspirit Good.
0-آثارنا المنهوبة_19_p026_c8fa5e2c;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/210/BRONZE?lang=ar-YEMENITE-ARABIAN-SOUTH-7/lot/81071/A;6 1 14 Bidspirit A bust of a man. A bust of a guy from the bronze, clearly a hint, wearing a helmet on his head, what a clear-eyed face of Lozitan and a straight-eyed mouth to the side, with a shoulder-shaped probe like a maple ligament, the bottom of which is missing. Bronze. About the 1st century before the miles. 14 cm high. Bidspirit Bad.
0-آثارنا المنهوبة_19_p027_9cd828cf;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/313/-SCORPION-BRONZE-ARABIAN-SOUTH-20/lot/89406/Abel?lang=arH;7 . 3 - 2 . 10 . 118.9 Bidspirit LOT – ART 15. LOT – ART 15. Scorpion. A clearly salty scorpion made of bronze has four legs, the fourth one is broken, and the statue's body ends with the tail up. Bronze. Around the 3rd - 2nd century B.C.E. It's 10 cm long. It's 118.9 grams.
0-آثارنا المنهوبة_19_p028_9666997a;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/17191/lot/MASK?lang=ar-MALE-ALABASTER-ARABIAN-SOUTH-87286/A;8 . 3-2 18.5 Bidspirit A tombstone. He saw a tomb of a white marble man, with a clear-eyed mug of Lussitan, perhaps two stoned eyebrows above them, two eyebrows with a straight line, a puffed nose, a puffed mouth, upper lips with holes representing mustache and chin. Marble. Around the 3-2th century before the miles.
0-آثارنا المنهوبة_19_p029_495dd84b;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/171-ALABASTER-ARABIAN-SOUTH-91/lot/87294/A?lang=ar;9 ( . 1 - 1 18.5 17.7 Bidspirit The painting of his sculpture. He was given from the marble stone with a rectangular replica, with a prominent sculpture of the head of a clearly salted bull's animal, short horns and a bloated front to the front, eyes of Lozitan, above them with two curved eyebrows. The bottom of the painting is broken and missing. A marble stone. 1st century before Miled - 1st century 18.5 cm high
0-آثارنا المنهوبة_19_p030_6c5f64eb;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/1719ARCHER?lang=ar-BRONZE-ARABIAN-SOUTH-1/lot/87295/A;0 . 1 - 2 9.2 Bidspirit LOT – ART 16. . 1 - 2 9.2 Bidspirit LOT – ART 16.
0-آثارنا المنهوبة_19_p031_730dfa3d;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/34JEMEN?lang=ar-TAYMA-ARABIAN-SOUTH-77/lot/82092/A;1  3 - 1 11 x 28 Bidspirit A tombstone. A rectangular tomb observed a prominent sculpture of the face of a human being with a clear glimpse of the eyes of Luzetin, the nose, and the mouth in a straight line, the bottom of the blood sculpture is written in the blade line with a third letter (Fd) that might be the name of the deceased. Jerry's Stone. About 3rd to 1st century before the miles. 11 x 28 cm Bidspirit Good.
0-آثارنا المنهوبة_19_p032_93ced4b7;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/2184/ALABASTER?lang=ar-ARABIAN-SOUTH-0/lot/87904/A;2 .  . 5-3 x16.5 17 Bidspirit A mural. A mural with the third decorative, vegetative, animal, and engineering elements. Two imaginary windows of three overlapping rectangles rising from the right side are a prominent sculpture of a bull on the head of the corn leaf, and on the left side is a two-letter pile of an accelerator (and d) and a prominent sculpture of a long-horned bull stretching to both sides. Marble. Around 5:00 B.C. 17 cm x16.5
0-آثارنا المنهوبة_19_p033_5f3b7707;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/1-LIMESTONE-ARABIAN-SOUTH-7191/lot/87215/ASCHEMATIC?lang=ar;3 . 2 22.5 Bidspirit A tombstone. He saw a tomb with a clear human face, the nose, the eyes closed, and the mouth with a curved line up. Jerry's Stone. About a millennium of 2 BC. 22.5 cm high
0-آثارنا المنهوبة_19_p034_24273a1d;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/-A-OF-STATUE-BRONZE-LARGE-17191/lot/87304/A?lang=ar-ORSE-H;4 . 2 – 2 31 25 Bidspirit 31 25 Bidspirit A horse's statue, riding a passenger. A statue of a horse with a clear-shaped knight riding on the back of a horse, blooded on the waist of a sword, and one of his hands broken and missing, covered his body with clothes. The statue of a horse with clear features, one of his legs raised and in a state of parade.
0-آثارنا المنهوبة_19_p035_bf482bed;https://il.bidspirit.com/ui/lotPage/deutsch/source/search/auction/171ELECTRUM?lang=ar-GOLD-ARABIAN-SOUTH-91/lot/87252/A;5 . 3 – 12.14 Bidspirit J. Simpson (ed.) 2002 : 122 137. J. Simpson (ed.) 2002 : 122 137. A bull-shaped necklace.
0-آثارنا المنهوبة_19_p036_988bc432;https://n9.cl/45z74;6 ( ...)  18 2.53 Ebay 18 2.53 Ebay An old Yemeni coin. An old Yemeni coin with rusty and rusty antiquities on one face shows a bunch of ana, l... as well as what appears to be the symbol of a celestial idol, while the other appears to have a human face surrounded by a decorative frame.
0-آثارنا المنهوبة_19_p037_69095412;https://n9.cl/45z74;7  18 1.95 Ebay An old Yemeni coin. An unclearly old Yemeni coin, where she suffers from obliteration and mutilation with both faces, has not been able to find out what their contents are. Silver. The first century before the miles - the first century. 18 mm, 1.95 g Ebay Too bad.
0-آثارنا المنهوبة_19_p038_693823ed;https://n9.cl/45z74;8 14 0.99 Ebay An old Yemeni coin. An old Yemeni coin, on one face, which seems to be the manifestation of the owl's indiscretion, while the other is likely to have a human face. Metal. First century AD 14 mm, 0.99 g
0-آثارنا المنهوبة_19_p039_6d43cebc;https://n9.cl/45z74;9 [... ...]  16 1.66 Ebay - 16 1.66 Ebay An old Yemeni coin. An old Yemeni coin, congregated, with one face as an expression of a human face and with a bunch of letters of the phalange [... r, y, d, n,] the other face also shows a reflection of a human face and with a glue in the
0-آثارنا المنهوبة_19_p040_beb81773;https://n9.cl/45z74;0 - 12 2.47 Ebay An old Yemeni coin. An old Yemeni coin, on one face, is a reflection of the owl bird, with some inexplicable insignia, while the other face is a reflection of a human face. Silver. Late 4th century, mid-second century, before the miles. 12 mm, 2.47 g
0-آثارنا المنهوبة_19_p041_da78d310;https://n9.cl/45z74;1 [... ...]  14 1.30 Ebay - 14 1.30 Ebay An old Yemeni coin.
0-آثارنا المنهوبة_19_p042_99ed724d;https://n9.cl/45z74;2 [... ...] . 175 15.4 / 1.84 ebay 175 15.4 / 1.84 ebay An old Yemeni coin. An old Yemeni coin, congregated, with one face as an expression of a human face and a bunch of letters of the citadel [... r, y, d, n,] and the other face as a reflection of a human face, with a plethora of letters surrounded by a frame.
0-آثارنا المنهوبة_19_p043_0cdc9c57;https://n9.cl/45z74;3  8 0.61 Ebay An old Yemeni coin. An old Yemeni coin, on one face, which appears to be a reflection of the owl bird and with some indiscretionary insignia, while the other face appears to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 8 mm, 0.61 g
0-آثارنا المنهوبة_19_p044_3b8ce08e;https://n9.cl/45z74;4 - 8 0.54 Ebay An old Yemeni coin. An old Yemeni coin, on one face, is an expression of the owl bird, and by the side are some indiscretions, but the other face contains an expression of a human face, and on the cheek is a noon with a pad. Metal. Late 4th century, mid-second century, before the miles. 8 mm, 0.54 g
0-آثارنا المنهوبة_19_p045_95cc1d3d;https://n9.cl/45z74;5 - 7 0.48 Ebay An old Yemeni coin. An old Yemeni coin showing Greek influence, on one face, which appears to be an expression of the owl bird, along with some indiscretionary insignia, while the other appears to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 7 mm, 0.48 g
0-آثارنا المنهوبة_19_p046_943d9d71;https://n9.cl/45z74;6 - 7 0.35 Ebay An old Yemeni coin. An old Yemeni coin, on one face, appears to be an expression of the owl bird, and the other has an expression of a human face on the nose cheek with a pad. Metal. Late 4th century, mid-second century, before the miles. 7 mm, 0.35 g
0-آثارنا المنهوبة_19_p047_44ef61e8;https://n9.cl/45z74;7  8 0.54 Ebay An old Yemeni coin. An old Yemeni coin, on one face, which appears to be a reflection of the owl bird and with some indiscretionary insignia, while the other face appears to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 8 mm, 0.54 g
0-آثارنا المنهوبة_19_p048_b5246a2e;https://n9.cl/45z74;8  6 0.43 Ebay An old Yemeni coin. An old Yemeni coin, on one face, which appears to be an expression of the owl bird and with some inexplicable insignia, and the other face is likely to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 6 millimeters
0-آثارنا المنهوبة_19_p049_bf549fbd;https://n9.cl/45z74;9 - 12 1.09 Ebay An old Yemeni coin. An old Yemeni coin, on one face, is an expression of the owl bird, on the other, it seems to have an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 12 mm, 1.09 g
0-آثارنا المنهوبة_19_p050_7c5f056c;https://n9.cl/45z74;0 - 8 0.52 ebay An old Yemeni coin. An old Yemeni coin, on one face, is an expression of the owl bird, and the other face seems to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 8 mm, 0.52 g
0-آثارنا المنهوبة_23_p001_3b177a57;https://www.liveauctioneers.com/item/128168002_a-rabian-south-cm-14-inches-38-5-height-ibex-alabaster; 5 3/8 (14 ) LiveAuctioneers A statue of an oak. Marble. Around the first century AD. Altitude 5-3/8 &quot
0-آثارنا المنهوبة_23_p002_1bd278fb;https://www.liveauctioneers.com/item/71610757_fine-male-bearded-head-arabian-south-alabaster; : . 5.6 × 9.375 ( 14.2 × 23.8 ) 10 (25.4 ) LiveAuctioneers A tombstone. Watch a man's tomb, with a clear face: eyes in the shape of almonds staring under high eyebrows, a thin nose above his lips, and rectangular ears, all over a full neck. There are holes in the spot along the upper lip, above the chin and along the jaw line that crosses the facial hair. Marble. First century BC to first century CD
0-آثارنا المنهوبة_23_p003_a6f1b4cd;https://www.liveauctioneers.com/item/61645057_ancient-head-alabaster-arabian-south; . 23 × 14 LiveAuctioneers A tombstone. He saw a human tomb with a man's head from a marble stone, from which the face appeared with clear glimpses of a smashing straight nose, and two blind eyes, with two blind eyebrows above them, and a long neck stretching from the bottom. Marble. The first millennium before the Miles. 23 x 14 cm
0-آثارنا المنهوبة_23_p004_09a953a0;https://www.liveauctioneers.com/item/68450711_south-arabian-1st-2nd-c-man-a-of-head-alabaster; MH 1990. 6.8 - 2 11/16 LiveAuctioneers A tombstone. He saw a human grave from Albister Stone, what was a simple glimpse of the face with a piercing nose, and two eye-browed eyes engraved with a luze shape. The lips of the mouth were sculpted in a clear line to the outside and the face bearded. The ears were carved on a distinct side from the second or first century before the Miled found within the Swiss special group of Mr. MH, obtained prior to 1990. Marble. The second to the first century before the Miles. 6.8 cm high - 2 11/16 inches
0-آثارنا المنهوبة_23_p005_f55e2a83;https://www.liveauctioneers.com/item/48996987_south-sabaean-arabian-goat-kid-a-figure-of-bronze; . 7.9 - 3 1/8 LiveAuctioneers The statue of the goat horn. A punctured bronze statue of a small goat with a clear face, eyes, mouth and ears showing prominently, also short spiral horns, short tail, very long legs returning to the first millennium before the Miled. Bronze. The first millennium before the Miles.
0-آثارنا المنهوبة_23_p006_4e7522f7;https://www.liveauctioneers.com/item/46777615_western-south-asiatic-stele-inscribed-arabian; . 2000  11.2 40.5 (16 ) LiveAuctioneers A tombstone. A human tomb from Albister's stone, with a simple glimpse of the face with a bold nose, and two eyebrows engraved with a razor-shaped face, was carved out in a clear line. The second century goes back to the miles ahead. Buster. The second century before the miles. The second century. The miles. 11.2 kg, 40.5 cm (16 inches)
0-آثارنا المنهوبة_23_p007_885d7bea;https://www.liveauctioneers.com/item/47335605_western-south-asiatic-arabian-stele-figural;  26.5 3.6 (10 1/2 ) LiveAuctioneers A tombstone. He saw a human tomb from the marble stone, what a simple glimpse of the face with a piercing nose, and two eye-browed, blue-shaped eyes, and the lips of the mouth were carved into a clear line outside. Marble. The second century before the miles. The second century. The miles.
0-آثارنا المنهوبة_23_p008_05b6255b;https://www.liveauctioneers.com/item/16311613_prehistoric-bust-alabaster-arabian;" . 7"" × 6"" LiveAuctioneers A bust. Part of a missing-head statue made of a marble stone from the south of the Arabian Peninsula was discovered without a head. It was found during archaeological excavations in the 1960s. Marble. Time 7"" × 6"" LiveAuctioneers No head."
0-آثارنا المنهوبة_23_p009_b6a13d39;https://www.liveauctioneers.com/item/44222029_south-mortar-alabaster; . 6 × 6 LiveAuctioneers Avery's. A wall-walled empres is made up of twelve heads of acupuncture, with small spherical eyes and long horns curved back, and a long mouth stretching down. Marble. The 1st and 2nd centuries, the Miles. 6 times 6 centimeters. LiveAuctioneers
0-آثارنا المنهوبة_23_p011_9d516878;https://www.liveauctioneers.com/item/13884378_near-south-eastern-figurine-bull-bronze-arabian;1   309 95 (3/4 ) LiveAuctioneers . A bull's statue of the Burns. The statue of the bull's animal is clearly salty of the bronze, whose head is raised up, standing on four legs on a rectangular base. It dates back to the eighth century before the Miled-Third Century. Bronze. 8th century before Miled - 3rd century 309 grams
0-آثارنا المنهوبة_23_p012_328b6ba2;https://www.liveauctioneers.com/item/12454605_near-arabian-south-eastern-torc-silver;2 1985 18 7  LiveAuctioneers A bracelet. A silver bracelet, painted in the form of a connected swim beam, dating back to the 8th and 2nd century before the Miles, the British Art Market acquisitions purchased before 1985. Silver. 8th and 2nd century before the Miles. 18 grams, 7 cm (inch) LiveAuctioneers
0-آثارنا المنهوبة_23_p013_6877be73;https://www.liveauctioneers.com/item/47394871_ancient-arabian-south-ad-cent-c1st-vase-pottery-yemen;3 Ex Herick Family Collection USA 1968. 9 1/8 × 6 1/2 LiveAuctioneers Ex Herick Family Collection USA 1968. A pottery vessel. A cavalry cone belonging to about the first century Mela Di is among the acquisitions of Ex Herick Family Collection USA in 1968. Crowd. About the first century, Mila Di. Size 9 1/8 &quot
0-آثارنا المنهوبة_23_p014_242c6ad9;https://www.liveauctioneers.com/item/72824493_south-marble-arabian-inscription-translated-w-stele;4 . 18.5 × 18 ( 47 × 45.7 ) 18.25 ( 46.4 ) LiveAuctioneers . A inscription. A rectangular stone shaft, written in a regular drifter, consisting of eight lines carved in a prominent line. Marble. The first millennium before the Miles. 18.5 x 18 inches (high 47 x 45.7 cm)
0-آثارنا المنهوبة_23_p015_7d122071;https://www.liveauctioneers.com/item/88318862_translated-south-inscription-greek-stele-stone-arabian;5 . 1.9 × 7.1 × 10.35 (4.8 × 18 × 26.3 ) 10.9 (27.7 ) . 7.2 × 10.375 (18.3 × 26.4 ) 10.8 (27.4 ) LiveAuctioneers A tombstone. A grave of marble to the face of the human eyes of Luzitin and a small mouth carved in the shape of a thin line that bounds the bleached lips and the long nose in the form of a simple triangle, dating back to the end of the first millennium before the miles in the ruins of the southern Arabian island and is among the acquisitions of the California group. Jerry's Stone. The first millennium before the Miles. 1.9 m x 7.1 in length x 10.35 in width (4.8 in height x 18 cm x 26.3 cm)
0-آثارنا المنهوبة_23_p016_d34f10b0;https://www.liveauctioneers.com/item/71758428_huge-arabian-south-table-libation-alabaster;6 . 27.35 × 42.4 × 16.3 ( : 16.7 × 6.4 × 6.9 ) LiveAuctioneers Crabs table. A round table made of a huge plate of thick marble, carved on a slightly high rim table, in smooth and flat, square edges, and on one short side, a short bump of a prominent bull's head surrounded by four heads and onions. The bull's head contains a carving between its horns. Marble. First millennium BC
0-آثارنا المنهوبة_23_p017_5355a7e9;https://www.liveauctioneers.com/item/47394586_ancient-south-sabean-c1st-cent-limestone-arabian-stele;7 . 7 1/4 × 3 7/4 LiveAuctioneers A tombstone. A limestone gravestone, which represents a human face with a long nose and the eyes of Lustin, saw one of its diners, while the other's vaccination lost the expression of an ancient limestone painting from the south of the Arabian peninsula, which dates back almost to the first century, in the holdings of the former Thomas Sidderlind farm, Portland Oregon, United States of America. Jerry's Stone. Around the first century AD. Height of 7 1/4 inches x 3 7/4 m
0-آثارنا المنهوبة_23_p018_828f18b7;https://www.liveauctioneers.com/item/87920652_south-stamp-arabian-seal;8 , . 8.14 25 (1 ) LiveAuctioneers Stamp. A round-shaped bronze ring, on its surface, carved a side-face of a man in motion... returning to the first millennium before the Miles... and the ring was in the property of a London man, whose father had it in the '70s. Bronze. Late first millennium before the Miles. 8.14 grams, 25 mm (1 inch) LiveAuctioneers
0-آثارنا المنهوبة_23_p019_6d3115bc;https://www.liveauctioneers.com/item/113639008_south-arabian-stele-head-alabaster;9 24 1/2 × 10 7/8 × 4 1/8  62.2 × 27.7 × 10.5 LiveAuctioneers A tombstone. He saw a grave of marble and marble to the face of the human eyes of Luzitin and the mouth of a small, bald lips and long nose in the form of a simple triangle dating back historically to the third oven before the Miles, within the tracks of the southern Arabian island. Marble. About the third century before the miles. 24 1/2 x 10 7/8 x 4 1/8 (inch) 62.2 x 27.7 x 10.5 cm LiveAuctioneers
0-آثارنا المنهوبة_23_p020_7fb70004;https://www.liveauctioneers.com/item/121073520_south-arabian-yemen-from-head-alabaster;0 5 1/2 (14 ) LiveAuctioneers A tombstone. Watched a finely made and polished marble for the face of the eyes of the humans of Loztin and the mouth of a small lip of the boiled lips and a long nose belonging to the third oven before the Mild within the tracks of the south of the Arabian island. Marble. About the third century before the miles. 5 1/2 inches high (14 cm) LiveAuctioneers
0-آثارنا المنهوبة_23_p021_2ef78b19;https://www.liveauctioneers.com/item/124710891_south-arabian-inscription-w-stele-funerary-limestone;1 . 3.25 × 7. LiveAuctioneers . 3.25 × 7. LiveAuctioneers . A tombstone. He saw a piercing of limestone, a line in the line of the damn line bearing the name of the witness, a prominent and polished face to the face of Adami, the eyes of Luzetin whose vaccination was removed, a small mouth and a long nose, belonging to the third oven of the BC in the southern part of the Arabian island, which may be octopus, dating back to the second century BC and which is among the acquisitions of the California group.
0-آثارنا المنهوبة_23_p022_fd8a0a14;https://www.liveauctioneers.com/item/57693372_rare-arabian-south-sabaean-seal-scaraboid-gilded;2 0.8 × 0.4 ( 2 × 1 ) LiveAuctioneers A ring. A beer-shaped ring covers its surface with gold on both sides of the ring, written in the line, and returns to the first millennium before the Miles, which is among the acquisitions of the Caligornia Group. Gold. Late first millennium before the Miles. 0.8 x in 0.4 (inch height 2 x cm1) LiveAuctioneers
0-آثارنا المنهوبة_23_p023_c1627aa0;https://www.liveauctioneers.com/item/15762183_a-stone-arabian-south-head-stele;3 . 14 × 7 LiveAuctioneers A tombstone. He saw a grave from the limestone to the face of a man, his eyes are two restaurants whose vaccination and face have been removed polished. Underneath the face is written with the name of the witness, the writing is sealed, and only the remains of the letters are left by time. Back to the late 2nd century B.C., a carving of a man, the face is placed next to the long neck and hair. Jerry's Stone. Late 2nd to 1st of the millennium before the Miles.
0-آثارنا المنهوبة_23_p024_ffe01bb2;https://www.liveauctioneers.com/item/73258428_translatedsouth-funerary-stele-limestone-arabian;4 4.75 × 8.7 ( 12.1 × 22.1 ) 9.75 (24.8 ) LiveAuctioneers A tombstone. He saw a grave of limestone representing the face of the man of the eyes of Luzitin, Alaf Kani, and rectangled, and the face of him polished in the line of the trigger, representing the name of the witness returning to the third or second centuries before the miles, which is among the possessions of California. Jerry's Stone. The third century before the miles to the first century. Volume 4.75 &quot
0-آثارنا المنهوبة_23_p025_0a657650;https://www.liveauctioneers.com/item/68726542_south-stone-arabian-stele;5 6.9 × 8.75 ( 17.5 × 22.2 ) 11.25 ( 28.6 ) LiveAuctioneers A tombstone. A limestone tomb witness representing the face of the eyeman Loztin in a certain way placed in the middle of the eyes a point representing the pupils, the nose, the straight, the face, the polished, the bottom of it, missing, returning to the first millennium before the miles. Jerry's Stone. The first millennium before the miles. 6.9 x 8.75 inches (17.5 x 22.2 cm)
0-آثارنا المنهوبة_23_p026_748c8649;https://www.liveauctioneers.com/item/62432104_large-arabian-south-jar-lidded-alabaster-qatabanian;6 . 5.25 × 7 ( 13.3 × 17.8 ) LiveAuctioneers Piece of marble stone. A funeral pot made of marble has a punctured cap and the handles on its side, and it has been used to preserve the aromatic material and the milk provided to the boat, probably from around the third century to the first before the miles, and it's part of California's collection. Marble. The 3rd century before the miles into the 1st century. 5.25 inches x 7 inches (13.3 cm x 17.8 cm) LiveAuctioneers
0-آثارنا المنهوبة_23_p027_f4634af2;https://www.liveauctioneers.com/item/13735384_28;7 17 / 6-3/4 (21 ) 9 5.5 LiveAuctioneers A tombstone. A marble board carved in the shape of a well polished bull, carved in the eyes of the bull side by side, as the sculptor took care of the feces and their horns and nose... the painting decorated the walls of temples as a symbol of the temples in the kingdom of Kubatan... and went back to the first century... the Miledi was found at the site of Hayed Ben-Akel, located in the Behan Valley... within the territory of the ancient city of Shabwah. Marble. The first century, the miles, to the early part of the first century, the miles. 17 cm / 6.3/4 in height (21 cm including modern carrier), 9 cm width, 5.5 cm depth
0-آثارنا المنهوبة_23_p028_e4b77dbc;https://www.liveauctioneers.com/item/41859623_greek-hellenistic-arabian-south-with-statuette;8 - LiveAuctioneers An Adami statue. A statue of bronze represents a young mathematician, naked, curly-shaped hair, and on the statue, the inscriptions in the line covered the chest and the abdomen, and they are among the geniuses of Mount Al-Aud, in the province of Abe, dating back to the second century or the first Miledi. Bronze. The 2nd century before the Miles. The Miles. LiveAuctioneers
